price,sqft_living,yr_built
500000,2630,1976
402000,2430,1953
777700,2260,1995
580000,1220,1938
570000,2580,1986
174950,730,1950
300000,760,1913
435000,1740,1950
840000,3420,2000
469000,2240,1966
870000,1920,1907
532000,2020,1979
455000,1880,1955
201000,1010,1961
649000,3990,1991
445500,1390,1941
475000,1230,1984
590000,2940,1992
565000,2190,1935
110000,640,1920
375000,1670,1974
255000,1240,1967
315000,1850,1937
496600,2020,1961
380000,1020,1944
338950,1610,1974
542500,2730,1989
739000,2840,1913
549000,1290,1906
252000,1670,1977
1698890,3860,2004
735000,2460,1909
270000,1660,1978
2250000,3420,1951
155000,1010,1990
469000,2240,1961
305000,2340,1965
675000,1920,1924
931000,2460,1929
385000,1470,1950
815000,3400,2001
531000,1910,1979
386500,1400,1901
475580,1520,1983
358000,930,1939
677500,2340,1918
868500,2920,2008
599380,1270,1967
712000,2450,1979
350000,1380,1955
875000,2520,1921
365000,2290,1988
452000,1660,1945
915000,2800,1957
482500,1690,2005
425000,1180,1949
460000,1390,1916
666570,2320,1913
390000,2270,1980
650000,2640,1966
305000,1680,1993
250000,990,1949
438800,2770,2004
290000,950,1943
324950,2160,1929
453000,1650,1991
556000,1800,1929
315000,1660,1971
445830,1870,2003
1260000,3220,1991
287200,1850,1992
525000,1580,1945
1135000,4590,2003
381000,2700,1967
360000,1020,1953
619000,2950,2004
535000,1780,1976
402000,710,1905
600000,4300,1992
549950,2080,1974
300000,2360,1955
360000,2210,1969
419000,4340,1986
510000,1320,2009
319950,1980,1991
1180000,3960,1998
381000,2130,2003
256900,1720,1992
346000,1790,1964
465000,1390,2009
545000,1900,1973
516000,1640,1925
550000,2700,1968
339950,2200,1990
417000,1310,1953
906000,2480,1951
980000,3010,1973
555000,2450,2001
468000,1250,1986
378000,2610,1981
430000,2010,1962
730100,3120,2003
219000,1370,1961
570000,2420,1990
262500,1500,1979
525000,2630,2003
520000,950,1919
417400,2680,1970
788000,3680,2003
320000,1270,1956
950000,2330,1920
255000,960,1955
260000,1990,1989
394000,1450,1923
575000,2280,1996
1250000,1830,1923
385000,1650,1969
456000,2720,1968
637000,1710,1979
485000,1420,1964
315275,1440,1951
252500,1280,1967
240000,1320,1966
790000,2560,1949
310000,1480,1952
1250000,2960,1985
425000,1160,1942
548000,2110,2001
379880,1650,1986
530000,1950,1988
695000,2600,1977
435000,1270,1928
540000,1300,1983
425000,1790,1967
490000,1930,2005
220000,1200,1923
540000,2050,2001
670000,1710,1946
667500,2130,1953
585000,1700,2010
225000,1390,1976
375000,1230,1954
335000,1490,1967
680000,2440,2014
600000,970,1950
161000,1700,1954
220000,1700,1954
420000,1720,1932
710000,1400,1909
626000,2570,1958
279500,1200,1959
1610000,4390,1990
325000,1080,1954
380000,1860,1966
470000,2150,1979
363000,2250,1986
245000,2050,1977
525000,1010,1902
1700000,5850,1978
658500,1900,1963
680000,1020,1941
835000,3390,1987
595000,1990,2005
419000,3190,2005
198900,1210,1940
1085000,3740,1988
500000,2150,1998
575000,2440,1960
324950,1230,2000
259000,2740,1964
551000,2260,1990
488000,1000,1942
635000,2350,1980
395000,2300,1989
370000,1440,1928
675000,2780,1919
402000,1200,1954
825000,3040,1987
579000,2660,1962
455000,1510,1983
265000,1780,1989
713500,2920,1976
240000,1550,1962
570000,2710,2006
243800,1140,1981
543000,940,1918
1010000,2160,1982
625000,2470,1979
459950,2800,2006
370000,2420,1985
150000,1460,1959
683500,1820,1946
499950,1520,2007
255000,1320,1919
279000,1920,1989
910000,2640,2009
699000,2650,2006
1651000,3640,1924
248000,1420,1981
429000,1540,1959
685000,1550,1930
316000,730,1927
410000,2020,1921
299000,1200,1955
559000,1240,1938
575000,2680,1978
602000,1640,1998
492000,1640,1907
293500,1610,2004
481000,2290,1967
311100,2130,1977
375000,2140,1970
1075000,4020,1999
500000,2030,1968
553000,1380,1918
760000,1780,1927
589500,1440,1960
840000,2790,1959
2546000,4190,1928
1275000,3870,1997
260000,1850,1968
430000,1550,2004
781000,1920,2000
280000,790,1947
392000,3740,1958
466200,1340,1959
641000,1620,1926
350000,1680,1951
450000,1610,1996
1800000,4460,1962
185000,1200,1966
290000,1250,1958
964000,3630,1999
2000000,4260,2000
545000,2180,1979
609950,1760,1979
605000,1820,1941
550000,2120,1961
905000,2730,2009
384200,2430,1986
370000,1170,1965
717500,2090,1931
1999000,3910,1933
365500,1140,1909
580000,1460,1912
415000,2700,1940
272000,670,1942
600000,1880,1945
744000,1980,1941
830000,2080,2004
322000,1380,2000
270000,1808,2005
272450,1350,1954
605000,1760,2008
510000,1950,1962
1125000,3170,1999
1688000,3000,1937
162000,1460,1975
337500,1350,1973
312000,1470,1973
740000,3350,2004
700000,3350,2004
328000,1360,1948
241000,1020,1981
265000,1840,1980
246000,2030,1958
271000,1490,1940
270000,2060,1962
395000,2240,1944
340000,1460,1957
340000,2140,1948
335000,1420,2007
435000,1060,1943
527950,1760,1926
600000,2320,1976
667000,1770,1963
1148000,4590,2008
417000,2040,2000
451000,1260,1943
580000,1650,1943
570000,2380,1977
750000,2750,1937
685000,2810,2001
275000,1340,1944
739888,2420,1989
715000,2160,2002
800000,2450,1913
350000,1870,1923
220000,1000,1933
452500,2240,2002
280000,2200,2008
248000,790,1918
305000,890,1949
435010,1270,1954
678100,1850,1931
325000,1352,2007
529950,1540,1968
440000,1640,1951
585000,1350,1928
462608,2010,2014
350500,2080,1974
210000,1040,1956
510000,1890,1993
280000,1810,1959
385000,1930,1963
349000,1010,1947
252000,1740,1981
1100000,2910,1932
375000,1330,1985
336000,2210,1967
732000,2670,1977
200000,1000,1949
681716,3150,2006
235000,1520,1971
257500,1690,1955
315000,1070,1955
299950,910,1950
530000,2130,1969
766500,2230,1947
860000,3560,1986
690000,2590,1944
551000,2040,1962
530000,2100,1955
568000,1340,1953
749950,2770,1992
535000,2400,1983
234300,1140,1963
190000,930,1946
525000,1820,1960
610000,1390,1926
520000,1480,2006
375000,760,1942
600000,1580,1967
664000,1870,1974
698000,1510,1923
418000,1250,2001
271675,2140,1974
450000,1540,1968
759000,2950,2006
599950,2020,1994
810000,2820,1927
331292,1660,1972
348000,1830,1919
435000,720,1920
530000,2160,1992
227000,1510,1989
285000,1870,1953
740000,2860,1977
246000,990,1939
260000,1910,1954
366000,1350,1977
594950,2557,1948
608000,2610,1946
313100,1720,1905
185000,1170,1967
455000,1140,1907
235000,2350,1966
230000,1020,1967
770000,2730,1955
240000,1830,1991
461000,1690,2002
1580000,2900,1963
1822500,6380,2006
452000,1690,2004
765000,2660,2003
1050000,4550,1989
546000,1530,1983
781000,2070,1931
538000,1880,1965
790000,2240,1975
696500,2540,1925
276000,1370,1988
269000,770,1953
2415000,7880,1996
829000,2970,1973
122000,740,1942
352500,1360,1955
249000,1280,1959
360000,1920,1962
629500,2020,1994
1140000,3310,1924
1550000,2950,1942
275000,1320,1959
697000,3160,2005
379500,1640,1978
720000,2440,1980
675000,3000,2006
1169000,2810,1907
1100000,2390,1939
520000,2080,1926
415000,2650,1962
415000,1060,2000
450000,1940,1963
485000,1080,1948
294000,1700,1984
1037000,4440,2003
690000,1580,1905
716500,3630,2000
481000,1290,2007
575000,1960,1968
785000,2090,1920
480000,1960,1970
720000,2120,1981
536000,2290,1984
324900,1880,2000
265000,770,1943
545000,1530,1928
465000,1450,1940
292500,1690,1987
860000,1880,1924
1045000,4160,1995
495000,2140,2003
342000,1320,1997
320000,2000,1997
444000,1460,1987
804100,3070,2005
432000,1660,1970
230000,1810,1905
935000,3510,2001
634950,2180,1930
780000,3300,1963
611000,2460,1998
475999,1880,1944
565000,2290,1979
630000,2290,1977
840000,3860,1996
790000,2640,1996
450000,2850,1925
1272000,3020,1927
520000,1510,1925
446800,2410,1958
652000,1470,1948
1170000,2890,1987
745000,3490,2006
594000,1270,2014
257000,1000,1929
485000,1430,1900
330000,1060,1943
381000,1680,1996
849900,2280,1990
793000,2450,1930
920000,3650,1947
455000,830,1947
975000,3490,2000
375000,1050,2007
400000,1170,2001
447000,1220,1965
470000,1310,1987
665000,3130,2004
295500,1590,1933
200000,1720,1994
620000,2520,2005
434900,1520,1983
1328000,3260,1907
1650000,3910,2006
852500,3480,2000
790000,3040,1983
565000,2030,1966
1127500,3870,1989
289950,1870,2004
850000,2640,1963
505000,1940,1922
372000,1710,1981
207000,1690,1967
780000,2340,1967
400000,1700,1965
440250,1850,1948
585000,1370,1949
850000,2900,1993
570000,2400,1991
869000,3740,1988
551000,2170,2014
172380,970,1962
355000,2620,1964
728935,2980,1993
850000,2340,1981
515000,1880,1922
215000,1480,1925
220000,2240,1988
845000,2940,2004
390000,710,1928
135000,1460,1940
439000,1530,1949
585000,2630,1999
620000,2230,1923
477000,960,1906
399500,1180,2006
500000,1760,1951
432500,1340,1984
940000,2800,1965
3168750,4330,2008
1080000,3720,1982
229999,1670,1977
233000,1100,1955
600000,3240,2004
334000,1680,1965
332500,1030,1950
249900,1630,1978
310000,2610,1918
200000,1250,1928
310000,1480,1969
230000,1390,1954
420000,1940,1997
785000,2960,2005
1775000,4320,1972
265000,1500,1920
295000,840,1951
896000,3560,1992
415000,2390,1989
250000,1200,1955
1475000,2570,1984
635000,2180,1966
905000,3450,1987
528000,2020,2003
530000,2480,1992
310000,1140,1988
252000,1530,1960
334500,1700,1961
370000,2150,1951
311000,1190,1918
260000,1730,1975
217500,1400,1984
290000,2200,2003
500000,960,1944
423500,1770,1984
715000,2970,2005
299000,1590,1994
635000,3350,2005
806000,3370,1999
289950,1960,2004
280000,1360,1981
479950,2780,2004
394000,3000,2002
682000,3600,1979
409950,990,1918
1000000,2990,1925
436000,1200,1908
279000,1530,1952
390000,1440,1923
635000,1940,1955
304400,2140,1990
780000,2330,1927
520000,2734,1974
580000,1950,1978
274000,1440,1981
315000,1530,1980
390000,1910,1971
340000,1750,1956
502000,1600,1983
260000,1750,1968
399000,940,1911
312500,880,1919
370000,1650,1951
1240000,3820,1990
230000,1900,1967
1275000,3720,1947
294350,1410,1925
208950,960,1956
515000,1930,2005
965000,3420,1994
925000,3010,1923
654500,1780,1947
364000,2080,1969
150000,1250,1951
349950,2257,2005
585000,1670,1912
801501,2250,1980
610000,1650,1992
382000,2880,1990
495000,3620,1980
447500,1950,1953
575000,2280,1966
565000,1740,1907
348580,1220,1966
459000,2260,1978
375000,1790,1988
310000,2440,1999
210000,1400,1964
384205,1810,2014
180000,1400,1922
310000,1400,1922
427500,2010,2000
780000,2520,1925
1762000,3060,1988
339950,2150,2010
820000,2880,1989
398000,1300,2006
492000,2770,1978
240000,1780,1950
599950,3730,1991
105500,930,1932
445000,930,1932
390500,1460,1966
255000,1310,1994
675750,2770,1989
1640000,3140,1913
353500,1770,2004
765000,1220,1954
563500,2190,1999
439000,1800,1942
975000,3100,1973
469900,2270,2007
252000,1300,1947
495000,1769,1955
570000,3370,1964
327000,1630,1999
898000,2470,1954
300000,2600,2003
418500,1800,1978
450000,2240,2001
403000,1960,1957
440000,1710,1926
350000,2140,1965
240000,1400,1948
460000,890,1919
825000,1820,1923
267500,1860,1976
201000,1220,1972
479500,2300,2008
210000,1520,1978
445000,1440,1915
265000,1170,1952
399000,1170,1952
785000,3200,1972
831500,4470,1984
360000,2570,2009
655000,2370,1990
449950,1800,1958
612000,2300,1975
575000,3240,2001
557000,2280,1995
375000,1870,1943
369000,1820,1969
330000,2390,1966
1031000,2110,1941
550000,980,1910
338000,1250,1947
1900000,3680,1946
235000,2230,1966
349950,1230,1918
300000,2093,1963
431000,1660,1967
280000,1630,1975
295000,1677,2011
445000,2990,2003
550000,2150,1900
515000,2890,2003
555000,3050,1987
265000,1410,2006
597000,2280,1921
661000,1260,1939
362764,1460,2008
427000,1600,1950
405000,2020,1965
157000,1170,1960
246500,1170,1960
386500,1280,1984
300000,2680,1999
240000,1770,1978
818500,4790,2005
249000,1300,1964
580000,2610,1977
2340000,4500,1988
333000,2100,1997
230000,1340,1992
360500,970,1974
265000,2200,1962
490000,990,1941
600000,1180,1925
307500,980,1969
670000,2370,1976
247200,1910,1922
2600000,5270,1979
440000,1430,1961
700000,2490,1987
756100,2000,1917
555000,2600,1978
830000,2880,2001
180000,1010,1990
775000,3290,2004
220000,1530,1938
650000,2020,1967
410000,1340,1961
339995,2180,2000
1160000,2870,1966
440000,2070,1929
275000,930,1923
766000,2270,1988
231500,1630,1973
472000,2770,2004
1325000,4010,1990
265000,1970,1955
325000,790,1948
364500,1740,1954
322500,1130,1947
338900,1180,1929
910000,2350,1993
1015000,2350,1993
459950,1850,1919
584950,3220,2009
252000,2050,1987
270000,1430,1992
750000,3210,2005
775000,3520,1960
325000,2260,2004
810000,3290,2012
409000,1640,1974
400000,1580,1947
530000,1940,1962
580000,1580,1987
491300,1750,1987
272000,1810,1980
599950,1970,1985
464000,1770,1992
471001,1800,1905
230000,1500,1980
358000,940,1959
510000,2340,1929
86500,840,1960
199950,840,1960
1712500,2940,1978
850000,3180,1918
542000,2020,1928
102500,820,1937
718000,4060,1995
625000,2660,1977
350000,1010,1947
216000,710,1918
340000,980,1946
505000,1100,1908
372000,2840,2003
263850,2300,1978
1350000,5370,1990
325000,2280,1987
289000,1010,1924
364000,1420,1987
610000,2100,1980
531500,3110,1958
402500,2160,1979
375000,820,1922
537500,4340,1979
375000,2100,1962
293550,1250,1979
585000,3870,1976
225000,1360,2003
185000,1400,1957
402000,1450,1968
585000,1880,1963
549000,1380,2006
1810000,2910,1923
345000,1380,1967
302500,3100,1963
218500,1400,1964
705000,1650,1916
191000,840,1969
695000,2550,2001
350000,2820,1947
480000,1710,1979
220000,820,1977
535000,2620,1977
1000000,2430,1951
592000,1560,1940
775000,3060,2004
320000,1680,2003
760000,3320,1989
640000,2390,1990
253200,1360,1953
228000,1800,1954
325000,1160,1968
530000,4160,1973
300000,1660,2011
418000,1410,1930
415000,2230,1955
384000,1700,2003
325000,2070,1997
600000,2300,1955
760000,3040,1978
168000,1220,1976
405000,960,1943
479000,1480,1956
549000,1560,1915
215000,1100,1967
550000,900,1940
389000,2400,1927
447500,2320,1990
540000,2570,2009
273500,1300,1983
257000,2930,2002
199000,720,1943
339100,2350,1992
435000,2940,1991
400000,2020,1910
356000,1430,1991
395000,950,1950
575000,1250,1911
515000,1300,1925
618250,2520,1931
245000,1330,1968
690000,2480,1929
465000,3020,1959
280000,1770,1978
285000,1930,1960
320000,1650,1994
355000,2580,1992
670000,2570,1965
550000,2880,1925
765000,2660,1909
430000,1560,1927
950000,3080,2000
525000,2540,1947
300000,3080,1985
345000,2190,2000
838000,2930,1972
1795000,2880,1959
390000,2160,1978
1150000,2110,1979
295000,1830,2003
775000,3180,1920
380000,1880,1993
550000,1140,1959
199900,1798,1967
329900,1670,1908
898000,2580,1964
875000,3720,1970
375000,2790,2005
365000,2190,2004
530000,2280,1930
225500,1100,1969
318000,2180,1969
910000,2770,1986
207000,1980,1943
1886700,4180,2004
624500,3030,1980
640000,1690,2007
500000,1990,1986
390000,2250,1966
284000,2080,2003
620000,2460,1988
306000,2588,2008
495000,2570,1978
499950,2370,2001
330000,1070,1969
665000,1940,1944
850000,2650,1920
599950,2290,1988
360000,2050,1992
699000,2680,2001
475000,1520,1945
575000,2690,1992
345000,1180,2005
367950,3030,1989
374500,1400,1984
607500,3000,1992
374000,1200,1971
390000,1000,1947
705000,2740,2004
467000,1990,2004
243500,2110,1981
593000,1830,2011
223000,940,1961
574000,2980,2003
400000,2260,1986
772000,3470,1962
593777,1510,1964
539500,2710,1997
550000,2080,2006
265000,1860,1952
428000,2120,1979
505000,1110,1951
925000,5190,2001
230000,1520,1968
695000,2650,1990
700000,3350,2004
712500,1770,1914
480000,2200,2005
470000,2000,1968
335000,1730,1980
270000,1300,1970
810000,2950,1981
589000,1720,2006
415000,880,1951
197000,1790,1979
235500,1380,1971
460000,1530,2008
572500,2330,1955
302000,1540,1960
870000,3210,1990
485000,1130,1939
240000,1460,1968
383000,1410,1967
750000,1750,1903
409950,1370,1944
246000,1780,1953
860000,1890,1937
339950,1630,1985
315000,2320,1956
698000,2580,2006
419000,1470,1985
372000,2298,1969
425000,1960,2003
386500,2950,1963
348000,670,1942
754000,3020,1978
269950,2390,1944
891500,3090,1991
349950,1780,1903
360000,1420,1956
975000,2420,1925
449250,1480,1928
350000,2190,2006
790000,1820,1911
990000,1810,1983
834000,2550,1983
466950,1360,1963
262500,2259,1908
762300,3880,1987
733000,2730,1962
439000,2800,1957
1160000,4290,1927
420000,1770,1999
549000,1920,1981
518000,2320,1905
695000,2961,1998
485000,1680,1988
280000,1590,1926
306500,1420,1943
720000,1370,1950
277500,2620,2010
649000,1810,1913
3395000,4730,1954
267800,700,1949
625000,2390,1993
600000,2070,1924
395000,1780,1948
212000,1900,1940
425000,1040,1928
870000,2370,1919
420000,1970,2004
800000,2120,1981
575000,1960,1989
915000,2660,2003
400000,1180,1987
750000,2390,1955
235000,1250,1961
599950,2600,1967
